GEOID,Typology
36047056400,MHI - Displacement of LI hh - Ongoing Exclusion
36047056900,MHI - At Risk of Exclusion
36047057400,MHI - At Risk of Exclusion
36047057500,MHI - Advanced Gentrification
36047057900,MHI - Advanced Gentrification
36047058200,LI - Not Losing Low-Income Households
36047059200,LI - Ongoing Gentrification
36047059300,MHI - Advanced Gentrification
36047059800,MHI - Not Losing Low-Income Households
36047060800,LI - Ongoing Gentrification
36047063800,MHI - Displacement of LI hh - Ongoing Exclusion
36047064400,MHI - At Risk of Exclusion
36047065400,MHI - At Risk of Exclusion
36047065800,MHI - At Risk of Exclusion
36047067200,MHI - At Risk of Exclusion
36047068200,MHI - Advanced Gentrification
36047068600,MHI - Not Losing Low-Income Households
36047070000,MHI - Not Losing Low-Income Households
36081036700,LI - Not Losing Low-Income Households
36081037600,MHI - Displacement of LI hh - Ongoing Exclusion
36081038100,LI - Not Losing Low-Income Households
36081040000,MHI - Not Losing Low-Income Households
36081040200,MHI - Advanced Gentrification
36081040500,LI - Not Losing Low-Income Households
36081040900,LI - Not Losing Low-Income Households
36081045800,MHI - Not Losing Low-Income Households
36081046100,LI - Not Losing Low-Income Households
36081046500,LI - Not Losing Low-Income Households
36081046600,MHI - Not Losing Low-Income Households
36081047000,MHI - Not Losing Low-Income Households
36081047600,MHI - At Risk of Exclusion
36081047800,MHI - Not Losing Low-Income Households
36081048200,MHI - At Risk of Exclusion
36081048300,LI - Not Losing Low-Income Households
36081049200,LI - Not Losing Low-Income Households
36081049900,LI - Not Losing Low-Income Households
36081050700,LI - Not Losing Low-Income Households
36081051100,MHI - Displacement of LI hh - Ongoing Exclusion
36081051700,LI - Not Losing Low-Income Households
36081052400,MHI - Advanced Gentrification
36081053500,MHI - Not Losing Low-Income Households
36081054000,LI - Ongoing Gentrification
36081054200,MHI - Not Losing Low-Income Households
36081055300,LI - Not Losing Low-Income Households
36081055500,LI - Not Losing Low-Income Households
36081055800,MHI - Advanced Gentrification
36047073000,MHI - Not Losing Low-Income Households
36047073600,MHI - Not Losing Low-Income Households
36047074000,MHI - Not Losing Low-Income Households
36047075000,MHI - At Risk of Exclusion
36047075400,MHI - At Risk of Exclusion
36047076000,LI - Not Losing Low-Income Households
36047077200,MHI - Not Losing Low-Income Households
36047077600,MHI - Not Losing Low-Income Households
36047078400,MHI - Not Losing Low-Income Households
36047079400,LI - Not Losing Low-Income Households
36047086000,MHI - Advanced Gentrification
36047086200,LI - Not Losing Low-Income Households
36047086600,LI - Not Losing Low-Income Households
36047087600,LI - Not Losing Low-Income Households
36047088600,LI - Not Losing Low-Income Households
36047089000,LI - Not Losing Low-Income Households
36047089600,LI - Not Losing Low-Income Households
36047090200,LI - Not Losing Low-Income Households
36047090800,LI - Not Losing Low-Income Households
36047092000,LI - Not Losing Low-Income Households
36047093600,MHI - Not Losing Low-Income Households
36047095000,MHI - Not Losing Low-Income Households
36047096200,MHI - Not Losing Low-Income Households
36047098200,LI - Not Losing Low-Income Households
36047099200,MHI - Not Losing Low-Income Households
36047099600,MHI - Displacement of LI hh - Ongoing Exclusion
36081056400,LI - Not Losing Low-Income Households
36081057700,LI - Not Losing Low-Income Households
36081058000,MHI - Advanced Gentrification
36081058300,MHI - Advanced Gentrification
36081058700,LI - Ongoing Gentrification
36081059300,MHI - Advanced Gentrification
36081059400,MHI - At Risk of Exclusion
36081059900,LI - Not Losing Low-Income Households
36081060800,MHI - At Risk of Exclusion
36081061900,MHI - Not Losing Low-Income Households
36081063000,MHI - Advanced Gentrification
36047038700,LI - Ongoing Displacement of Low- Income Households
36047038800,MHI - Not Losing Low-Income Households
36047039200,LI - Not Losing Low-Income Households
36047039300,LI - Ongoing Gentrification
36081063302,MHI - Displacement of LI hh - Ongoing Exclusion
36081063700,MHI - Displacement of LI hh - Ongoing Exclusion
36081063800,MHI - Advanced Gentrification
36081065400,MHI - Advanced Gentrification
36081065702,LI - Not Losing Low-Income Households
36081066300,MHI - At Risk of Exclusion
36081068000,MHI - Not Losing Low-Income Households
36081069000,MHI - Advanced Gentrification
36081073700,MHI - At Risk of Exclusion
36081073900,MHI - Displacement of LI hh - Ongoing Exclusion
36081076902,MHI - Displacement of LI hh - Ongoing Exclusion
36047039800,LI - Ongoing Gentrification
36047040000,LI - Ongoing Displacement of Low- Income Households
36047040300,LI - At Risk of Gentrification
36047040600,LI - Not Losing Low-Income Households
36047041000,LI - Not Losing Low-Income Households
36047041100,LI - Ongoing Displacement of Low- Income Households
36047041500,LI - Not Losing Low-Income Households
36047041700,LI - Not Losing Low-Income Households
36047042000,LI - Not Losing Low-Income Households
36047042200,MHI - Advanced Gentrification
36047042700,LI - Ongoing Gentrification
36047042900,LI - Ongoing Gentrification
36047043200,LI - Not Losing Low-Income Households
36047043500,LI - Not Losing Low-Income Households
36047044000,LI - Ongoing Gentrification
36047044200,MHI - Displacement of LI hh - Ongoing Exclusion
36047044700,MHI - Advanced Gentrification
36081077905,MHI - Not Losing Low-Income Households
36047045300,MHI - Advanced Gentrification
36047045600,LI - Not Losing Low-Income Households
36047046400,LI - Ongoing Displacement of Low- Income Households
36047046800,LI - Not Losing Low-Income Households
36047047600,LI - Not Losing Low-Income Households
36047048200,LI - Not Losing Low-Income Households
36047048400,LI - At Risk of Gentrification
36047048600,LI - At Risk of Gentrification
36047051500,MHI - Advanced Gentrification
36047052300,LI - Ongoing Gentrification
36081018300,MHI - At Risk of Exclusion
36081018900,MHI - At Risk of Exclusion
36081019800,LI - Not Losing Low-Income Households
36081021200,LI - Not Losing Low-Income Households
36081021400,LI - Not Losing Low-Income Households
36081023200,MHI - Not Losing Low-Income Households
36081023600,LI - Ongoing Displacement of Low- Income Households
36081024300,MHI - Not Losing Low-Income Households
36081025900,LI - Not Losing Low-Income Households
36081026400,LI - At Risk of Gentrification
36081026700,LI - Not Losing Low-Income Households
36081027500,LI - Not Losing Low-Income Households
36081027900,LI - At Risk of Gentrification
36081028400,LI - Ongoing Gentrification
36081028500,MHI - Displacement of LI hh - Ongoing Exclusion
36081028800,LI - Ongoing Gentrification
36081029300,LI - Not Losing Low-Income Households
36081032000,MHI - Not Losing Low-Income Households
36081032800,LI - Not Losing Low-Income Households
36081034700,LI - Not Losing Low-Income Households
36081035200,MHI - Not Losing Low-Income Households
36081036300,LI - Not Losing Low-Income Households
36047102000,MHI - Not Losing Low-Income Households
36047102200,MHI - Not Losing Low-Income Households
36047103400,LI - Not Losing Low-Income Households
36047111000,LI - Not Losing Low-Income Households
36047112000,LI - Not Losing Low-Income Households
36047112800,LI - Not Losing Low-Income Households
36047114202,MHI - Not Losing Low-Income Households
36047115600,LI - Not Losing Low-Income Households
36047116200,LI - Not Losing Low-Income Households
36047116800,LI - Not Losing Low-Income Households
36047117201,MHI - Not Losing Low-Income Households
36047117800,LI - Not Losing Low-Income Households
36047118201,LI - Not Losing Low-Income Households
36047118600,LI - Not Losing Low-Income Households
36047120000,LI - Not Losing Low-Income Households
36047122000,LI - Ongoing Displacement of Low- Income Households
36059404600,MHI - At Risk of Exclusion
36059404800,LI - Not Losing Low-Income Households
36059405000,LI - Ongoing Gentrification
36059405400,LI - Not Losing Low-Income Households
36059405600,LI - Ongoing Displacement of Low- Income Households
36059405800,MHI - Displacement of LI hh - Ongoing Exclusion
36059405900,MHI - At Risk of Exclusion
36059406202,MHI - Not Losing Low-Income Households
36059406400,MHI - At Risk of Exclusion
36081079900,LI - Not Losing Low-Income Households
36081080302,MHI - At Risk of Exclusion
36081083800,MHI - Advanced Gentrification
36081084000,LI - Not Losing Low-Income Households
36081085700,LI - Not Losing Low-Income Households
36081086500,LI - Not Losing Low-Income Households
36081087100,LI - Not Losing Low-Income Households
36081088400,MHI - At Risk of Exclusion
36081091900,LI - Not Losing Low-Income Households
36081092800,MHI - At Risk of Exclusion
36081093800,LI - Not Losing Low-Income Households
36081094202,LI - Ongoing Displacement of Low- Income Households
36081094500,MHI - At Risk of Exclusion
36081098100,MHI - At Risk of Exclusion
36059300100,MHI - Not Losing Low-Income Households
36059300700,LI - Not Losing Low-Income Households
36059300900,MHI - At Risk of Exclusion
36081103900,MHI - At Risk of Exclusion
36081105900,MHI - At Risk of Exclusion
36081109700,MHI - At Risk of Exclusion
36081113300,MHI - Displacement of LI hh - Ongoing Exclusion
36081114700,MHI - At Risk of Exclusion
36081115700,LI - Not Losing Low-Income Households
36081116700,LI - Not Losing Low-Income Households
36081118700,LI - Not Losing Low-Income Households
36081119300,LI - Not Losing Low-Income Households
36081120500,LI - Not Losing Low-Income Households
36059301102,MHI - At Risk of Exclusion
36059301500,MHI - At Risk of Exclusion
36059301600,MHI - At Risk of Exclusion
36059301800,LI - Not Losing Low-Income Households
36059302000,MHI - At Risk of Exclusion
36059302501,MHI - At Risk of Exclusion
36059302800,MHI - Displacement of LI hh - Ongoing Exclusion
36059303101,MHI - At Risk of Exclusion
36059303201,MHI - At Risk of Exclusion
36059303600,LI - Not Losing Low-Income Households
36059407102,LI - Not Losing Low-Income Households
36059407302,LI - Not Losing Low-Income Households
36059407600,LI - Not Losing Low-Income Households
36059407801,LI - Not Losing Low-Income Households
36059408000,MHI - At Risk of Exclusion
36059408700,MHI - At Risk of Exclusion
36059408800,LI - Not Losing Low-Income Households
36059409000,MHI - At Risk of Exclusion
36059409200,LI - Ongoing Gentrification
36059303800,LI - Not Losing Low-Income Households
36059304002,LI - Not Losing Low-Income Households
36085011402,MHI - Not Losing Low-Income Households
36085012200,MHI - At Risk of Exclusion
36085013400,LI - Not Losing Low-Income Households
36085013800,MHI - At Risk of Exclusion
36085014700,MHI - At Risk of Exclusion
36085015601,MHI - Displacement of LI hh - Ongoing Exclusion
36085015603,MHI - At Risk of Exclusion
36085017600,MHI - At Risk of Exclusion
36085020700,LI - Not Losing Low-Income Households
36085024700,LI - Not Losing Low-Income Households
36085029102,MHI - At Risk of Exclusion
36081122701,LI - Ongoing Gentrification
36081124100,MHI - At Risk of Exclusion
36081130100,MHI - Not Losing Low-Income Households
36081133300,MHI - At Risk of Exclusion
36081137700,MHI - At Risk of Exclusion
36081144100,MHI - Displacement of LI hh - Ongoing Exclusion
36085031902,LI - Not Losing Low-Income Households
36087010200,LI - Not Losing Low-Income Households
36087010501,MHI - At Risk of Exclusion
36087011800,LI - Ongoing Gentrification
36059409700,LI - Not Losing Low-Income Households
36059409800,MHI - At Risk of Exclusion
36059410000,LI - Not Losing Low-Income Households
36059410300,LI - Not Losing Low-Income Households
36059410700,LI - Not Losing Low-Income Households
36059410800,LI - Not Losing Low-Income Households
36059411000,LI - Not Losing Low-Income Households
36059411301,MHI - At Risk of Exclusion
36059411700,LI - Not Losing Low-Income Households
36059412100,LI - Not Losing Low-Income Households
36085000700,LI - Not Losing Low-Income Households
36085001800,LI - Ongoing Gentrification
36085002002,MHI - Displacement of LI hh - Ongoing Exclusion
36085002900,LI - Not Losing Low-Income Households
36085004000,LI - Not Losing Low-Income Households
36085007000,LI - Not Losing Low-Income Households
36085009700,MHI - Displacement of LI hh - Ongoing Exclusion
36085011201,MHI - At Risk of Exclusion
36085011202,LI - Ongoing Gentrification
36059412302,MHI - At Risk of Exclusion
36059412800,MHI - At Risk of Exclusion
36059413100,MHI - Displacement of LI hh - Ongoing Exclusion
36059413200,LI - Not Losing Low-Income Households
36059413400,MHI - Displacement of LI hh - Ongoing Exclusion
36087012700,LI - Not Losing Low-Income Households
36087013300,MHI - At Risk of Exclusion
36059415101,MHI - At Risk of Exclusion
36059415201,MHI - At Risk of Exclusion
36059415202,MHI - At Risk of Exclusion
36059415401,MHI - At Risk of Exclusion
36059416100,MHI - Displacement of LI hh - Ongoing Exclusion
36059416201,LI - Not Losing Low-Income Households
36059416500,LI - Not Losing Low-Income Households
36059416701,LI - Not Losing Low-Income Households
36059517000,MHI - Displacement of LI hh - Ongoing Exclusion
36059517200,LI - Not Losing Low-Income Households
36059517500,MHI - Displacement of LI hh - Ongoing Exclusion
36059517600,MHI - At Risk of Exclusion
36059517802,LI - Not Losing Low-Income Households
36059518000,LI - Not Losing Low-Income Households
36059518201,MHI - At Risk of Exclusion
36059518300,MHI - Displacement of LI hh - Ongoing Exclusion
36059518501,MHI - At Risk of Exclusion
36059518900,MHI - Displacement of LI hh - Ongoing Exclusion
36059519000,MHI - Not Losing Low-Income Households
36059519200,MHI - At Risk of Exclusion
36059519703,MHI - At Risk of Exclusion
36059519802,MHI - At Risk of Exclusion
36059520001,LI - Not Losing Low-Income Households
36059520002,LI - Not Losing Low-Income Households
